/home/rdmerrio/gits/yaep/test/compare_parsers/ansic.y, warning,parser-conflict, 1 shift/reduce conflict 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2230,sign-conversion,60: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,194,old-style-cast,38: warning: use of old-style cast to 'char*' 
./src/sgramm.y,202,old-style-cast,38: warning: use of old-style cast to 'char*' 
./src/sgramm.y,204,conversion,42: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2439,cast-qual,22: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2448,sign-conversion,34: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2246,sign-conversion,53: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2456,cast-qual,32: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,153,old-style-cast,39: warning: use of old-style cast to 'char*' 
./src/sgramm.y,155,conversion,42: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
./src/sgramm.y,165,old-style-cast,48: warning: use of old-style cast to 'char*' 
./src/sgramm.y,179,old-style-cast,37: warning: use of old-style cast to 'char*' 
./src/sgramm.y,181,conversion,38: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,2547,cast-qual,17: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'int*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2324,sign-conversion,58: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,66,old-style-cast,68: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,2327,sign-conversion,58: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,28: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
./src/sgramm.y,194,old-style-cast,38: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2330,sign-conversion,58: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
./src/sgramm.y,202,old-style-cast,38: warning: use of old-style cast to 'char*' 
./src/sgramm.y,204,conversion,42: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct set**' 
/home/rdmerrio/gits/yaep/src/yaep.c,2677,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,381,old-style-cast,36: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct set**' 
/home/rdmerrio/gits/yaep/src/yaep.c,2972,sign-conversion,34: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,492,old-style-cast,36: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,492,,19: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
./src/sgramm.y,492,old-style-cast,65: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,492,,48: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2439,cast-qual,22: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,500,old-style-cast,28: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,500,,11: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
./src/sgramm.y,500,old-style-cast,57: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,500,,40: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,2448,sign-conversion,34: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'struct recovery_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3032,cast-qual,27: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,563,old-style-cast,70: warning: use of old-style cast to 'struct set_sgrammar_context*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2456,cast-qual,32: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,3039,cast-qual,25: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,606,conversion,29: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,3040,cast-qual,25: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,608,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,3161,conversion,14: warning: conversion from 'long int' to 'int' may change value 
./src/sgramm.y,381,old-style-cast,36: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3167,sign-conversion,12: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2547,cast-qual,17: warning: cast discards 'const' qualifier from pointer target type 
./src/sgramm.y,640,sign-conversion,29: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,643,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
/home/rdmerrio/gits/yaep/src/vlobject.h,235,sign-conversion,27: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
./src/sgramm.y,492,old-style-cast,36: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,492,,19: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
./src/sgramm.y,492,old-style-cast,65: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,492,,48: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,3183,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,500,old-style-cast,28: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,500,,11: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
./src/sgramm.y,500,old-style-cast,57: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,500,,40: warning: cast from type 'const void*' to type 'sterm*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,674,old-style-cast,16: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3189,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,2677,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,563,old-style-cast,70: warning: use of old-style cast to 'struct set_sgrammar_context*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct srule*' 
./src/sgramm.y,691,old-style-cast,16: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5452,old-style-cast,49: warning: use of old-style cast to 'void*' 
./src/sgramm.y,694,old-style-cast,32: warning: use of old-style cast to 'const char**' 
./src/sgramm.y,694,,10: warning: cast from type 'char**' to type 'const char**' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,5453,old-style-cast,74: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5454,old-style-cast,29: warning: use of old-style cast to 'void*' 
./src/sgramm.y,606,conversion,29: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
/home/rdmerrio/gits/yaep/src/yaep.c,4292,shadow,43: warning: declaration of 'grammar' shadows a global declaration 
./src/sgramm.y,608,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,4306,shadow,39: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5495,old-style-cast,48: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5495,old-style-cast,70: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,old-style-cast,29: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3381,sign-conversion,62: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
./src/sgramm.y,640,sign-conversion,29: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,4320,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,old-style-cast,67: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,,36: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'void*' casts away qualifiers 
./src/sgramm.y,643,sign-conversion,15: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,old-style-cast,84: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,,74: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,4334,shadow,37: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,old-style-cast,84: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.c,4348,shadow,47: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5530,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5530,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,4362,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct sterm*' 
./src/sgramm.y,674,old-style-cast,16: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5567,old-style-cast,86: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5567,,76: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'void*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5567,old-style-cast,86: warning: use of old-style cast to 'struct set_term_lookahead*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct srule*' 
./src/sgramm.y,691,old-style-cast,16: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,2972,sign-conversion,34: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,31,old-style-cast,38: warning: use of old-style cast to 'char*' 
./src/sgramm.y,694,old-style-cast,32: warning: use of old-style cast to 'const char**' 
./src/sgramm.y,694,,10: warning: cast from type 'char**' to type 'const char**' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,4292,shadow,43: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5639,old-style-cast,67: warning: use of old-style cast to 'const struct parse_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5644,old-style-cast,34: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,5644,old-style-cast,34: warning: use of old-style cast to 'unsigned int' 
/home/rdmerrio/gits/yaep/src/yaep.c,4306,shadow,39: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5645,sign-conversion,13: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5645,sign-conversion,41: warning: conversion to 'unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,5654,old-style-cast,68: warning: use of old-style cast to 'const struct parse_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,3032,cast-qual,27: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,5655,old-style-cast,68: warning: use of old-style cast to 'const struct parse_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,4320,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,4334,shadow,37: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5677,sign-conversion,48: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,3039,cast-qual,25: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,4348,shadow,47: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,3773,conversion,30: warning: conversion from 'ptrdiff_t' {aka 'long int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,3040,cast-qual,25: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,4362,shadow,42: warning: declaration of 'grammar' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct parse_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5700,old-style-cast,67: warning: use of old-style cast to 'struct parse_state*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5712,old-style-cast,33: warning: use of old-style cast to 'struct rule*' 
